source_region,target_region,precision,recall,f1,iou,miou,oa
Jiuzhai valley (UAV-0.2m),Hokkaido Iburi-Tobu,0.6469,0.2854,0.3961,0.2469,0.5819,0.9191
Jiuzhai valley (UAV-0.5m),Hokkaido Iburi-Tobu,0.6506,0.5429,0.5919,0.4203,0.6735,0.9304
Lombok,Hokkaido Iburi-Tobu,0.2688,0.1345,0.1793,0.0985,0.4913,0.8855
Longxi River (SAT),Hokkaido Iburi-Tobu,0.8725,0.0065,0.0128,0.0065,0.4570,0.9076
Longxi River (UAV),Hokkaido Iburi-Tobu,0.1382,0.9264,0.2405,0.1367,0.2708,0.4561
Mengdong Township,Hokkaido Iburi-Tobu,0.7471,0.2654,0.3917,0.2435,0.5825,0.9234
Moxi town (UAV-0.2m),Hokkaido Iburi-Tobu,0.8201,0.1109,0.1954,0.1083,0.5113,0.9151
Moxi town (UAV-1m),Hokkaido Iburi-Tobu,0.6940,0.1051,0.1826,0.1005,0.5061,0.9125
Moxitaidi (SAT),Hokkaido Iburi-Tobu,0.6724,0.4338,0.5274,0.3581,0.6414,0.9277
Moxitaidi (UAV-0.6m),Hokkaido Iburi-Tobu,0.8047,0.0384,0.0733,0.0381,0.4737,0.9098
Moxitaidi (UAV-1m),Hokkaido Iburi-Tobu,0.7355,0.0805,0.1450,0.0782,0.4947,0.9118
palu,Hokkaido Iburi-Tobu,0.4348,0.2274,0.2986,0.1755,0.5370,0.9007
Tiburon Peninsula (planet),Hokkaido Iburi-Tobu,0.6379,0.4697,0.5410,0.3708,0.6467,0.9259
Tiburon Peninsula (Sentinel),Hokkaido Iburi-Tobu,0.3724,0.0380,0.0690,0.0358,0.4700,0.9046
Wenchuan,Hokkaido Iburi-Tobu,0.6198,0.1575,0.2512,0.1437,0.5275,0.9127
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.2m),0.6190,0.6026,0.6107,0.4396,0.6099,0.8125
Jiuzhai valley (UAV-0.5m),Jiuzhai valley (UAV-0.2m),0.7818,0.6604,0.7160,0.5576,0.7026,0.8721
Lombok,Jiuzhai valley (UAV-0.2m),0.8046,0.3154,0.4531,0.2929,0.5458,0.8142
Longxi River (SAT),Jiuzhai valley (UAV-0.2m),0.5173,0.5794,0.5466,0.3761,0.5515,0.7655
Longxi River (UAV),Jiuzhai valley (UAV-0.2m),0.7111,0.5542,0.6229,0.4524,0.6315,0.8363
Mengdong Township,Jiuzhai valley (UAV-0.2m),0.8219,0.4554,0.5861,0.4145,0.6190,0.8430
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.2m),0.7387,0.6763,0.7061,0.5457,0.6906,0.8626
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.2m),0.7985,0.5295,0.6367,0.4671,0.6489,0.8526
Moxitaidi (SAT),Jiuzhai valley (UAV-0.2m),0.3014,0.8335,0.4427,0.2843,0.3207,0.4879
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.2m),0.8406,0.5340,0.6531,0.4849,0.6629,0.8616
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.2m),0.7283,0.7221,0.7252,0.5688,0.7034,0.8664
palu,Jiuzhai valley (UAV-0.2m),0.4812,0.0287,0.0541,0.0278,0.3908,0.7554
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.2m),0.7749,0.5986,0.6754,0.5099,0.6728,0.8596
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.2m),0.8330,0.2405,0.3733,0.2295,0.5100,0.8029
Wenchuan,Jiuzhai valley (UAV-0.2m),0.7047,0.5169,0.5964,0.4249,0.6147,0.8293
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.5m),0.5662,0.7345,0.6395,0.4700,0.6832,0.9050
Jiuzhai valley (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0.6197,0.7810,0.6910,0.5279,0.7200,0.9199
Lombok,Jiuzhai valley (UAV-0.5m),0.5429,0.4722,0.5051,0.3379,0.6128,0.8939
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),0.3106,0.4036,0.3510,0.2129,0.5167,0.8289
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),0.5915,0.5950,0.5933,0.4217,0.6606,0.9064
Mengdong Township,Jiuzhai valley (UAV-0.5m),0.7140,0.4762,0.5714,0.3999,0.6566,0.9181
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0.6344,0.6200,0.6271,0.4568,0.6829,0.9155
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),0.7207,0.5966,0.6528,0.4846,0.7032,0.9272
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),0.1244,0.9351,0.2196,0.1233,0.1348,0.2377
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),0.5796,0.6140,0.5963,0.4248,0.6611,0.9047
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),0.6487,0.7001,0.6734,0.5076,0.7115,0.9221
palu,Jiuzhai valley (UAV-0.5m),0.4815,0.3410,0.3993,0.2494,0.5635,0.8823
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),0.3695,0.7742,0.5003,0.3336,0.5695,0.8226
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),0.7999,0.2904,0.4261,0.2708,0.5890,0.9103
Wenchuan,Jiuzhai valley (UAV-0.5m),0.6702,0.3241,0.4369,0.2795,0.5900,0.9042
Hokkaido Iburi-Tobu,Lombok,0.1354,0.5683,0.2186,0.1227,0.4984,0.8762
Jiuzhai valley (UAV-0.2m),Lombok,0.0645,0.2130,0.0990,0.0521,0.4666,0.8818
Jiuzhai valley (UAV-0.5m),Lombok,0.0973,0.5290,0.1643,0.0895,0.4614,0.8361
Longxi River (SAT),Lombok,0.0730,0.1836,0.1044,0.0551,0.4793,0.9041
Longxi River (UAV),Lombok,0.0753,0.5359,0.1320,0.0707,0.4262,0.7853
Mengdong Township,Lombok,0.0768,0.2958,0.1220,0.0649,0.4670,0.8703
Moxi town (UAV-0.2m),Lombok,0.0864,0.3327,0.1372,0.0737,0.4724,0.8725
Moxi town (UAV-1m),Lombok,0.1007,0.3922,0.1602,0.0871,0.4802,0.8747
Moxitaidi (SAT),Lombok,0.0710,0.4848,0.1239,0.0661,0.4270,0.7912
Moxitaidi (UAV-0.6m),Lombok,0.1018,0.2623,0.1467,0.0791,0.4927,0.9070
Moxitaidi (UAV-1m),Lombok,0.0800,0.3443,0.1298,0.0694,0.4636,0.8593
palu,Lombok,0.2592,0.1211,0.1651,0.0900,0.5263,0.9627
Tiburon Peninsula (planet),Lombok,0.1254,0.6632,0.2109,0.1179,0.4818,0.8488
Tiburon Peninsula (Sentinel),Lombok,0.3070,0.1816,0.2282,0.1288,0.5456,0.9626
Wenchuan,Lombok,0.0826,0.3001,0.1295,0.0692,0.4726,0.8771
Hokkaido Iburi-Tobu,Longxi River (SAT),0.6109,0.0146,0.0286,0.0145,0.4579,0.9014
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0.0320,0.0002,0.0003,0.0002,0.4503,0.9004
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0.7650,0.1297,0.2217,0.1247,0.5167,0.9098
Lombok,Longxi River (SAT),0.0069,0.0002,0.0004,0.0002,0.4492,0.8982
Longxi River (UAV),Longxi River (SAT),0.1283,0.0490,0.0709,0.0368,0.4545,0.8728
Mengdong Township,Longxi River (SAT),0.5778,0.0076,0.0151,0.0076,0.4543,0.9011
Moxi town (UAV-0.2m),Longxi River (SAT),0.0497,0.0019,0.0036,0.0018,0.4497,0.8976
Moxi town (UAV-1m),Longxi River (SAT),0.9108,0.0117,0.0231,0.0117,0.4568,0.9020
Moxitaidi (SAT),Longxi River (SAT),0.1543,0.7241,0.2543,0.1457,0.3462,0.5793
Moxitaidi (UAV-0.6m),Longxi River (SAT),0.6982,0.0030,0.0059,0.0030,0.4520,0.9011
Moxitaidi (UAV-1m),Longxi River (SAT),0.0337,0.0026,0.0049,0.0024,0.4481,0.8937
palu,Longxi River (SAT),0.0008,0.0000,0.0000,0.0000,0.4504,0.9008
Tiburon Peninsula (planet),Longxi River (SAT),0.6872,0.1385,0.2305,0.1302,0.5187,0.9084
Tiburon Peninsula (Sentinel),Longxi River (SAT),0.0000,0.0000,0.0000,0.0000,0.4503,0.9005
Wenchuan,Longxi River (SAT),0.2345,0.0054,0.0106,0.0053,0.4525,0.8997
Hokkaido Iburi-Tobu,Longxi River (UAV),0.6746,0.1040,0.1802,0.0991,0.4696,0.8430
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),0.3136,0.1505,0.2034,0.1132,0.4563,0.8044
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),0.6303,0.2274,0.3342,0.2006,0.5222,0.8497
Lombok,Longxi River (UAV),0.0751,0.1831,0.1065,0.0562,0.2651,0.4900
Longxi River (SAT),Longxi River (UAV),0.1558,0.0391,0.0625,0.0322,0.4182,0.8054
Mengdong Township,Longxi River (UAV),0.6130,0.0741,0.1323,0.0708,0.4537,0.8386
Moxi town (UAV-0.2m),Longxi River (UAV),0.2135,0.0073,0.0141,0.0071,0.4189,0.8308
Moxi town (UAV-1m),Longxi River (UAV),0.8649,0.0748,0.1377,0.0740,0.4583,0.8445
Moxitaidi (SAT),Longxi River (UAV),0.1988,0.4504,0.2759,0.1600,0.3680,0.6076
Moxitaidi (UAV-0.6m),Longxi River (UAV),0.4413,0.0693,0.1198,0.0637,0.4464,0.8310
Moxitaidi (UAV-1m),Longxi River (UAV),0.3582,0.0631,0.1073,0.0567,0.4403,0.8258
palu,Longxi River (UAV),0.6591,0.0191,0.0371,0.0189,0.4270,0.8356
Tiburon Peninsula (planet),Longxi River (UAV),0.6501,0.0894,0.1571,0.0853,0.4619,0.8409
Tiburon Peninsula (Sentinel),Longxi River (UAV),0.6979,0.0095,0.0188,0.0095,0.4221,0.8350
Wenchuan,Longxi River (UAV),0.6391,0.2490,0.3584,0.2183,0.5320,0.8520
Hokkaido Iburi-Tobu,Mengdong Township,0.3765,0.3475,0.3614,0.2205,0.5474,0.8786
Jiuzhai valley (UAV-0.2m),Mengdong Township,0.3845,0.7326,0.5043,0.3372,0.5918,0.8576
Jiuzhai valley (UAV-0.5m),Mengdong Township,0.6525,0.3053,0.4160,0.2626,0.5876,0.9152
Lombok,Mengdong Township,0.0498,0.2287,0.0818,0.0426,0.2616,0.4923
Longxi River (SAT),Mengdong Township,0.5813,0.2160,0.3150,0.1869,0.5460,0.9071
Longxi River (UAV),Mengdong Township,0.1558,0.9294,0.2669,0.1540,0.2990,0.4951
Moxi town (UAV-0.2m),Mengdong Township,0.6192,0.1329,0.2189,0.1229,0.5139,0.9062
Moxi town (UAV-1m),Mengdong Township,0.4935,0.2442,0.3267,0.1952,0.5466,0.9005
Moxitaidi (SAT),Mengdong Township,0.3305,0.5623,0.4163,0.2629,0.5489,0.8441
Moxitaidi (UAV-0.6m),Mengdong Township,0.5650,0.2042,0.3000,0.1765,0.5401,0.9057
Moxitaidi (UAV-1m),Mengdong Township,0.5182,0.4554,0.4848,0.3199,0.6098,0.9043
palu,Mengdong Township,0.0848,0.0022,0.0043,0.0021,0.4506,0.8990
Tiburon Peninsula (planet),Mengdong Township,0.1758,0.4889,0.2586,0.1485,0.4285,0.7227
Tiburon Peninsula (Sentinel),Mengdong Township,0.0705,0.0097,0.0170,0.0086,0.4490,0.8894
Wenchuan,Mengdong Township,0.6065,0.1464,0.2359,0.1337,0.5193,0.9062
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),0.4258,0.4660,0.4450,0.2862,0.5441,0.8167
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),0.4524,0.5483,0.4958,0.3296,0.5685,0.8241
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-0.2m),0.2974,0.7458,0.4252,0.2700,0.4548,0.6819
Lombok,Moxi town (UAV-0.2m),0.2018,0.3491,0.2557,0.1466,0.4037,0.6795
Longxi River (SAT),Moxi town (UAV-0.2m),0.5019,0.2772,0.3572,0.2174,0.5264,0.8426
Longxi River (UAV),Moxi town (UAV-0.2m),0.2748,0.6036,0.3777,0.2328,0.4430,0.6862
Mengdong Township,Moxi town (UAV-0.2m),0.6081,0.2833,0.3865,0.2395,0.5455,0.8581
Moxi town (UAV-1m),Moxi town (UAV-0.2m),0.6481,0.6312,0.6395,0.4701,0.6727,0.8878
Moxitaidi (SAT),Moxi town (UAV-0.2m),0.4586,0.5366,0.4946,0.3285,0.5697,0.8270
Moxitaidi (UAV-0.6m),Moxi town (UAV-0.2m),0.6725,0.4065,0.5067,0.3394,0.6030,0.8752
Moxitaidi (UAV-1m),Moxi town (UAV-0.2m),0.6629,0.4624,0.5448,0.3744,0.6214,0.8781
palu,Moxi town (UAV-0.2m),0.1507,0.0329,0.0540,0.0277,0.4225,0.8182
Tiburon Peninsula (planet),Moxi town (UAV-0.2m),0.2999,0.7739,0.4323,0.2757,0.4553,0.6794
Tiburon Peninsula (Sentinel),Moxi town (UAV-0.2m),0.2951,0.0752,0.1199,0.0638,0.4437,0.8258
Wenchuan,Moxi town (UAV-0.2m),0.3788,0.0934,0.1499,0.0810,0.4557,0.8328
Hokkaido Iburi-Tobu,Moxi town (UAV-1m),0.2239,0.7092,0.3403,0.2051,0.5044,0.8132
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-1m),0.4819,0.1685,0.2497,0.1426,0.5365,0.9312
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-1m),0.2015,0.7586,0.3184,0.1893,0.4783,0.7793
Lombok,Moxi town (UAV-1m),0.0930,0.7527,0.1656,0.0902,0.2734,0.4843
Longxi River (SAT),Moxi town (UAV-1m),0.4234,0.0574,0.1011,0.0532,0.4918,0.9306
Longxi River (UAV),Moxi town (UAV-1m),0.1184,0.8496,0.2078,0.1160,0.3244,0.5599
Mengdong Township,Moxi town (UAV-1m),0.0988,0.0223,0.0364,0.0185,0.4691,0.9197
Moxi town (UAV-0.2m),Moxi town (UAV-1m),0.4620,0.3931,0.4248,0.2696,0.5977,0.9276
Moxitaidi (SAT),Moxi town (UAV-1m),0.1214,0.1725,0.1425,0.0767,0.4670,0.8589
Moxitaidi (UAV-0.6m),Moxi town (UAV-1m),0.0687,0.0693,0.0690,0.0357,0.4540,0.8730
Moxitaidi (UAV-1m),Moxi town (UAV-1m),0.3020,0.0743,0.1193,0.0634,0.4942,0.9254
palu,Moxi town (UAV-1m),0.1788,0.4746,0.2598,0.1493,0.4797,0.8162
Tiburon Peninsula (planet),Moxi town (UAV-1m),0.1710,0.8020,0.2819,0.1641,0.4352,0.7223
Tiburon Peninsula (Sentinel),Moxi town (UAV-1m),0.1190,0.7751,0.2064,0.1150,0.3437,0.5948
Wenchuan,Moxi town (UAV-1m),0.1401,0.2417,0.1774,0.0973,0.4712,0.8477
Hokkaido Iburi-Tobu,Moxitaidi (SAT),0.3615,0.4734,0.4099,0.2578,0.5836,0.9122
Jiuzhai valley (UAV-0.2m),Moxitaidi (SAT),0.2893,0.6131,0.3931,0.2446,0.5588,0.8781
Jiuzhai valley (UAV-0.5m),Moxitaidi (SAT),0.3310,0.6381,0.4359,0.2787,0.5839,0.8936
Lombok,Moxitaidi (SAT),0.1008,0.2743,0.1474,0.0796,0.4358,0.7957
Longxi River (SAT),Moxitaidi (SAT),0.5413,0.0081,0.0159,0.0080,0.4718,0.9357
Longxi River (UAV),Moxitaidi (SAT),0.1842,0.8506,0.3028,0.1784,0.4558,0.7478
Mengdong Township,Moxitaidi (SAT),0.5351,0.3373,0.4138,0.2609,0.5990,0.9385
Moxi town (UAV-0.2m),Moxitaidi (SAT),0.9527,0.1139,0.2035,0.1133,0.5277,0.9426
Moxi town (UAV-1m),Moxitaidi (SAT),0.5209,0.3949,0.4492,0.2897,0.6128,0.9376
Moxitaidi (UAV-0.6m),Moxitaidi (SAT),0.8763,0.3065,0.4541,0.2938,0.6227,0.9526
Moxitaidi (UAV-1m),Moxitaidi (SAT),0.9328,0.2073,0.3392,0.2043,0.5758,0.9480
palu,Moxitaidi (SAT),0.3059,0.0431,0.0756,0.0393,0.4856,0.9321
Tiburon Peninsula (planet),Moxitaidi (SAT),0.3102,0.6422,0.4184,0.2645,0.5723,0.8850
Tiburon Peninsula (Sentinel),Moxitaidi (SAT),0.1311,0.0274,0.0454,0.0232,0.4744,0.9256
Wenchuan,Moxitaidi (SAT),0.2935,0.3207,0.3065,0.1810,0.5428,0.9065
Hokkaido Iburi-Tobu,Moxitaidi (UAV-0.6m),0.3180,0.3412,0.3292,0.1970,0.5347,0.8762
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-0.6m),0.2971,0.4756,0.3658,0.2238,0.5352,0.8531
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-0.6m),0.2305,0.6258,0.3369,0.2026,0.4851,0.7807
Lombok,Moxitaidi (UAV-0.6m),0.1183,0.0443,0.0644,0.0333,0.4592,0.8855
Longxi River (SAT),Moxitaidi (UAV-0.6m),0.3459,0.4990,0.4086,0.2567,0.5611,0.8714
Longxi River (UAV),Moxitaidi (UAV-0.6m),0.1997,0.6555,0.3062,0.1808,0.4499,0.7355
Mengdong Township,Moxitaidi (UAV-0.6m),0.5839,0.4607,0.5150,0.3468,0.6331,0.9227
Moxi town (UAV-0.2m),Moxitaidi (UAV-0.6m),0.5877,0.2585,0.3591,0.2188,0.5674,0.9178
Moxi town (UAV-1m),Moxitaidi (UAV-0.6m),0.3530,0.3438,0.3483,0.2109,0.5464,0.8855
Moxitaidi (SAT),Moxitaidi (UAV-0.6m),0.1495,0.9180,0.2572,0.1475,0.3166,0.5278
Moxitaidi (UAV-1m),Moxitaidi (UAV-0.6m),0.5466,0.6295,0.5851,0.4135,0.6647,0.9205
palu,Moxitaidi (UAV-0.6m),0.2222,0.0281,0.0499,0.0256,0.4650,0.9047
Tiburon Peninsula (planet),Moxitaidi (UAV-0.6m),0.2143,0.2413,0.2270,0.1280,0.4893,0.8537
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-0.6m),0.1164,0.0243,0.0402,0.0205,0.4585,0.8967
Wenchuan,Moxitaidi (UAV-0.6m),0.2976,0.1777,0.2225,0.1252,0.5064,0.8894
Hokkaido Iburi-Tobu,Moxitaidi (UAV-1m),0.2055,0.5624,0.3010,0.1772,0.4850,0.8017
Jiuzhai valley (UAV-0.2m),Moxitaidi (UAV-1m),0.2123,0.4265,0.2835,0.1651,0.4980,0.8363
Jiuzhai valley (UAV-0.5m),Moxitaidi (UAV-1m),0.1734,0.6336,0.2723,0.1576,0.4438,0.7429
Lombok,Moxitaidi (UAV-1m),0.0550,0.0837,0.0664,0.0343,0.4272,0.8212
Longxi River (SAT),Moxitaidi (UAV-1m),0.1830,0.5400,0.2733,0.1583,0.4655,0.7820
Longxi River (UAV),Moxitaidi (UAV-1m),0.1290,0.6789,0.2168,0.1216,0.3644,0.6276
Mengdong Township,Moxitaidi (UAV-1m),0.4003,0.2966,0.3408,0.2054,0.5581,0.9129
Moxi town (UAV-0.2m),Moxitaidi (UAV-1m),0.4941,0.2639,0.3441,0.2078,0.5649,0.9236
Moxi town (UAV-1m),Moxitaidi (UAV-1m),0.3470,0.3181,0.3319,0.1990,0.5497,0.9028
Moxitaidi (SAT),Moxitaidi (UAV-1m),0.0928,0.8776,0.1679,0.0916,0.1921,0.3396
Moxitaidi (UAV-0.6m),Moxitaidi (UAV-1m),0.6867,0.3790,0.4884,0.3231,0.6305,0.9397
palu,Moxitaidi (UAV-1m),0.1965,0.0364,0.0614,0.0317,0.4735,0.9155
Tiburon Peninsula (planet),Moxitaidi (UAV-1m),0.2426,0.3082,0.2715,0.1571,0.5142,0.8744
Tiburon Peninsula (Sentinel),Moxitaidi (UAV-1m),0.0304,0.0181,0.0227,0.0115,0.4465,0.8817
Wenchuan,Moxitaidi (UAV-1m),0.1812,0.2213,0.1993,0.1107,0.4867,0.8650
Hokkaido Iburi-Tobu,palu,0.1070,0.3992,0.1687,0.0921,0.5238,0.9557
Jiuzhai valley (UAV-0.2m),palu,0.0003,0.0009,0.0004,0.0002,0.4759,0.9516
Jiuzhai valley (UAV-0.5m),palu,0.0061,0.0312,0.0102,0.0051,0.4685,0.9319
Lombok,palu,0.2030,0.3168,0.2475,0.1412,0.5597,0.9783
Longxi River (SAT),palu,0.0094,0.0409,0.0153,0.0077,0.4742,0.9407
Longxi River (UAV),palu,0.0315,0.2968,0.0570,0.0293,0.4592,0.8894
Mengdong Township,palu,0.0148,0.0520,0.0230,0.0117,0.4810,0.9503
Moxi town (UAV-0.2m),palu,0.0151,0.0462,0.0227,0.0115,0.4833,0.9552
Moxi town (UAV-1m),palu,0.0342,0.0477,0.0398,0.0203,0.4972,0.9741
Moxitaidi (SAT),palu,0.0339,0.1987,0.0578,0.0298,0.4784,0.9271
Moxitaidi (UAV-0.6m),palu,0.0191,0.0270,0.0224,0.0113,0.4924,0.9734
Moxitaidi (UAV-1m),palu,0.0259,0.1500,0.0441,0.0226,0.4746,0.9268
Tiburon Peninsula (planet),palu,0.1001,0.3454,0.1552,0.0841,0.5208,0.9576
Tiburon Peninsula (Sentinel),palu,0.2870,0.1874,0.2268,0.1279,0.5567,0.9856
Wenchuan,palu,0.0473,0.0968,0.0636,0.0328,0.5003,0.9679
Hokkaido Iburi-Tobu,Tiburon Peninsula (planet),0.3550,0.7755,0.4871,0.3219,0.6018,0.8879
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (planet),0.6323,0.3134,0.4191,0.2651,0.6021,0.9404
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (planet),0.2075,0.2021,0.2047,0.1140,0.5024,0.8923
Lombok,Tiburon Peninsula (planet),0.5842,0.0544,0.0995,0.0524,0.4923,0.9325
Longxi River (SAT),Tiburon Peninsula (planet),0.3996,0.3280,0.3603,0.2197,0.5690,0.9201
Longxi River (UAV),Tiburon Peninsula (planet),0.1799,0.9460,0.3023,0.1781,0.4289,0.7004
Mengdong Township,Tiburon Peninsula (planet),0.2198,0.8257,0.3471,0.2100,0.4921,0.7869
Moxi town (UAV-0.2m),Tiburon Peninsula (planet),0.4659,0.4263,0.4452,0.2864,0.6056,0.9271
Moxi town (UAV-1m),Tiburon Peninsula (planet),0.4341,0.5907,0.5004,0.3337,0.6247,0.9191
Moxitaidi (SAT),Tiburon Peninsula (planet),0.1421,0.8535,0.2437,0.1388,0.3763,0.6365
Moxitaidi (UAV-0.6m),Tiburon Peninsula (planet),0.4726,0.6148,0.5344,0.3646,0.6439,0.9265
Moxitaidi (UAV-1m),Tiburon Peninsula (planet),0.3634,0.8277,0.5051,0.3379,0.6099,0.8887
palu,Tiburon Peninsula (planet),0.1718,0.5999,0.2671,0.1541,0.4593,0.7741
Tiburon Peninsula (Sentinel),Tiburon Peninsula (planet),0.6652,0.4079,0.5057,0.3384,0.6411,0.9453
Wenchuan,Tiburon Peninsula (planet),0.1165,0.9223,0.2068,0.1153,0.2985,0.5145
Hokkaido Iburi-Tobu,Tiburon Peninsula (Sentinel),0.1686,0.6285,0.2659,0.1533,0.5136,0.8766
Jiuzhai valley (UAV-0.2m),Tiburon Peninsula (Sentinel),0.1805,0.0132,0.0246,0.0124,0.4876,0.9628
Jiuzhai valley (UAV-0.5m),Tiburon Peninsula (Sentinel),0.2937,0.4377,0.3515,0.2132,0.5775,0.9426
Lombok,Tiburon Peninsula (Sentinel),0.3537,0.4351,0.3902,0.2424,0.5966,0.9517
Longxi River (SAT),Tiburon Peninsula (Sentinel),0.1095,0.1741,0.1344,0.0721,0.4959,0.9203
Longxi River (UAV),Tiburon Peninsula (Sentinel),0.1419,0.5894,0.2287,0.1291,0.4924,0.8587
Mengdong Township,Tiburon Peninsula (Sentinel),0.1709,0.1647,0.1677,0.0916,0.5166,0.9419
Moxi town (UAV-0.2m),Tiburon Peninsula (Sentinel),0.1952,0.0127,0.0239,0.0121,0.4876,0.9630
Moxi town (UAV-1m),Tiburon Peninsula (Sentinel),0.2947,0.1256,0.1761,0.0966,0.5273,0.9582
Moxitaidi (SAT),Tiburon Peninsula (Sentinel),0.0825,0.1259,0.0997,0.0525,0.4856,0.9192
Moxitaidi (UAV-0.6m),Tiburon Peninsula (Sentinel),0.1007,0.0318,0.0484,0.0248,0.4901,0.9555
Moxitaidi (UAV-1m),Tiburon Peninsula (Sentinel),0.1395,0.0452,0.0682,0.0353,0.4957,0.9562
palu,Tiburon Peninsula (Sentinel),0.4932,0.1088,0.1782,0.0978,0.5310,0.9643
Tiburon Peninsula (planet),Tiburon Peninsula (Sentinel),0.3052,0.3069,0.3060,0.1806,0.5653,0.9505
Wenchuan,Tiburon Peninsula (Sentinel),0.2802,0.1501,0.1955,0.1083,0.5321,0.9561
Hokkaido Iburi-Tobu,Wenchuan,0.4558,0.5088,0.4808,0.3165,0.6327,0.9501
Jiuzhai valley (UAV-0.2m),Wenchuan,0.5465,0.0620,0.1114,0.0590,0.5069,0.9550
Jiuzhai valley (UAV-0.5m),Wenchuan,0.5111,0.3435,0.4109,0.2585,0.6065,0.9552
Lombok,Wenchuan,0.5001,0.2537,0.3367,0.2024,0.5782,0.9546
Longxi River (SAT),Wenchuan,0.1563,0.0967,0.1195,0.0636,0.4992,0.9352
Longxi River (UAV),Wenchuan,0.3961,0.4799,0.4340,0.2772,0.6095,0.9431
Mengdong Township,Wenchuan,0.5955,0.2072,0.3074,0.1816,0.5694,0.9576
Moxi town (UAV-0.2m),Wenchuan,0.3796,0.1796,0.2438,0.1388,0.5439,0.9494
Moxi town (UAV-1m),Wenchuan,0.5103,0.2448,0.3309,0.1982,0.5764,0.9550
Moxitaidi (SAT),Wenchuan,0.1442,0.6135,0.2336,0.1322,0.4720,0.8170
Moxitaidi (UAV-0.6m),Wenchuan,0.3868,0.4079,0.3971,0.2477,0.5952,0.9437
Moxitaidi (UAV-1m),Wenchuan,0.3876,0.5662,0.4601,0.2988,0.6184,0.9396
palu,Wenchuan,0.5025,0.2689,0.3504,0.2124,0.5833,0.9547
Tiburon Peninsula (planet),Wenchuan,0.2922,0.7653,0.4229,0.2681,0.5849,0.9051
Tiburon Peninsula (Sentinel),Wenchuan,0.4581,0.4789,0.4683,0.3057,0.6276,0.9506
